3,0,1,2,0,0,1,8,0,5,19,0,7,0,8,1,1,0,71,4,7,1,0,0,0,0,2,9,2,5,0,0,0,1,1,1,1,0,7,4,1,0,10,4,0,1,1,1,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,2,0,1,0,0,0,1,0,0,4,0,1,0,1,1,0,0,3,5,0,1,0,0,2,0,0,0,2,0,3,2,2,0,0,0,0,0,0,2,6,0,1,1,1,0,3,3,1,0,0,1,1,4,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2,4,1,1,1,1,2,0,11,21,4,10,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,3,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,5,1,2,4,0,0,1,0,3,0,0,0,1
3,1,2,3,8,0,2,4,0,12,3,7,5,2,12,2,0,1,36,1,5,1,0,0,0,2,1,10,1,2,0,1,0,1,0,3,0,1,10,11,2,1,2,0,0,0,4,0,5,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,2,1,3,0,2,2,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,3,2,2,0,0,0,0,0,6,1,0,1,0,1,9,1,2,2,3,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,9,11,16,10,9,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,14,13,4,1,0,2,0,0,3,0,1,1,0,0,0
7,1,5,6,0,5,3,15,0,4,5,1,19,1,9,2,2,1,53,3,7,2,0,0,0,1,5,4,2,8,0,0,0,0,1,1,1,0,17,8,1,1,12,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,2,2,0,0,0,1,3,5,0,3,0,0,0,1,1,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,2,1,0,1,0,0,3,2,2,0,1,0,1,2,3,0,0,0,0,2,13,0,1,1,1,3,0,0,0,1,0,1,0,0,0,0,2,1,2,1,1,4,1,2,2,0,10,11,7,7,2,0,0,0,0,1,0,1,2,3,0,0,2,0,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,6,4,2,1,0,3,0,1,3,0,3,2,1,0,0
1,1,1,2,3,2,0,1,0,2,0,0,2,14,51,15,3,11,10,0,2,0,0,0,0,1,1,5,1,2,0,6,1,3,1,10,1,2,52,21,0,0,5,0,0,1,0,0,2,1,0,1,0,0,1,0,2,0,1,1,0,1,0,1,2,1,4,0,3,5,3,0,3,1,0,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,1,0,3,0,1,1,0,0,0,4,1,0,0,2,0,8,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,2,1,0,0,0,9,16,1,11,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,2,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,5,5,5,0,0,0,0,1,6,0,0,2,0,1,0
1,1,0,5,3,1,0,3,0,2,0,0,0,9,55,14,0,4,8,0,1,0,1,0,0,0,3,10,1,3,0,4,1,4,0,18,4,5,71,24,1,1,2,0,1,1,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,1,0,2,9,2,2,3,0,1,0,3,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,2,15,10,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,7,0,1,1,0,0,0,0,2,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,2,0,0,2,0,3,3,0,2,0,0,0,0
0,1,1,3,3,0,1,1,0,1,0,1,1,6,45,30,2,13,9,1,3,2,0,1,0,1,1,3,1,2,0,1,0,1,0,4,2,0,47,20,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,5,3,7,0,0,1,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,2,2,1,0,0,0,0,0,5,0,0,0,0,0,2,0,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,2,1,1,0,2,8,13,5,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,1,0,0,1,0,1,0,0,1,0
5,1,0,2,2,0,0,2,0,2,1,0,3,3,32,17,4,14,9,1,1,0,0,1,0,0,1,12,2,3,0,2,0,3,1,8,3,0,37,14,0,0,3,1,0,2,1,2,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,3,2,0,4,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,5,0,0,0,0,1,9,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,5,0,0,0,6,10,10,1,12,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,1,0,0,2,0,0,2,0,0,0,0,0,0
4,1,1,4,4,2,0,0,0,3,1,0,0,5,33,11,2,21,7,0,2,0,1,0,0,0,0,3,1,2,0,3,2,0,1,16,1,3,52,16,2,1,8,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,2,1,1,5,0,3,4,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,0,5,2,2,0,2,14,11,3,4,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,5,4,0,1,3,0,2,3,0,1,0,0,0,0
1,0,1,3,0,1,3,2,0,2,3,0,1,0,6,1,0,0,57,3,5,2,2,2,1,2,2,4,3,1,0,1,0,0,1,0,0,1,1,4,1,0,3,0,0,0,3,0,5,0,0,2,0,0,1,1,1,1,1,1,0,5,0,0,1,0,0,0,0,2,0,3,2,0,0,3,1,1,2,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,1,1,1,2,0,1,0,0,1,7,1,0,0,0,1,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,10,19,6,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,17,2,3,1,1,2,0,0,2,0,0,6,1,0,1
1,0,1,1,1,0,1,2,0,2,2,0,1,2,11,1,0,1,66,12,7,2,5,3,0,4,3,2,3,0,0,2,0,0,0,0,0,0,3,2,2,0,4,0,0,1,1,2,10,2,0,0,1,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,1,1,1,8,1,0,2,1,6,3,1,0,1,3,2,0,0,1,1,0,0,0,2,2,0,0,0,1,0,1,1,0,0,2,1,0,0,2,1,0,1,5,0,0,0,0,0,6,1,0,2,1,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,1,2,0,4,26,27,12,20,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,1,0,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,5,1,0,4,1,1,0,0,1,0,0,0,0
0,0,0,1,2,0,3,5,0,6,0,0,1,1,11,5,0,3,27,2,20,1,0,0,0,3,8,6,6,0,0,1,0,0,0,1,1,0,5,5,3,0,8,0,2,1,0,0,7,1,0,2,0,0,0,0,5,0,0,0,0,0,1,5,3,0,2,1,0,2,0,0,1,4,0,0,3,7,7,0,0,0,1,0,3,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,2,2,2,1,0,0,1,1,1,5,2,0,0,0,0,10,0,2,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,2,6,1,5,21,33,14,12,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,10,10,1,0,3,4,0,2,0,0,0,0,1,0
2,1,0,0,1,0,2,1,0,2,1,0,0,1,6,3,0,0,20,5,9,2,2,0,0,5,3,4,3,2,0,0,0,1,0,0,0,0,6,0,0,0,1,1,0,0,1,1,4,3,0,2,0,0,0,0,0,1,1,0,0,3,0,1,4,0,0,0,1,2,0,0,3,2,0,1,3,3,4,0,0,0,4,0,0,0,0,1,0,0,2,0,0,7,1,2,2,0,0,2,1,1,0,1,1,2,1,0,0,1,3,0,0,0,2,0,10,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,1,0,4,12,25,11,18,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,3,1,1,1,2,1,1,0,1,0,0,1,0
2,0,0,1,1,0,1,2,0,3,2,1,0,0,11,1,0,1,46,10,1,2,27,2,6,6,1,4,2,1,1,0,0,0,0,2,1,0,12,2,0,0,3,0,1,0,4,0,6,0,0,0,0,0,0,0,6,0,0,0,2,2,0,2,7,1,1,0,0,8,1,0,10,0,0,3,2,6,5,0,0,0,4,3,0,0,0,2,0,1,0,2,2,6,0,0,1,0,3,2,1,0,2,3,1,0,2,3,0,0,7,1,0,0,0,1,14,1,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,3,1,5,2,6,33,34,17,15,3,0,0,1,0,0,0,0,0,2,0,0,2,0,0,3,1,0,1,1,0,0,0,2,0,0,0,0,8,0,0,0,5,0,1,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,2,0,4,2,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,17,15,11,0,3,5,1,1,5,0,0,1,0,1,1
0,2,0,1,0,0,1,0,0,2,4,0,0,0,2,1,0,0,41,8,0,2,5,7,2,7,3,6,0,1,0,0,0,0,1,0,1,0,6,6,0,0,3,0,9,1,0,0,7,1,1,0,0,2,3,0,8,0,4,0,0,1,0,5,3,2,0,0,0,2,0,3,11,4,0,1,1,7,4,0,0,1,1,0,0,0,0,2,0,1,0,4,1,3,1,0,5,0,0,0,0,1,3,1,0,0,2,2,0,0,12,0,2,0,1,0,22,0,1,3,2,4,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,3,0,2,3,7,45,16,21,29,3,0,0,0,0,0,1,0,0,1,0,0,1,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,8,17,12,0,0,2,0,3,4,0,1,1,0,0,0
1,1,0,2,0,1,2,1,0,6,2,1,1,1,9,1,0,1,47,9,0,0,5,4,6,15,3,1,2,2,0,0,0,0,0,3,0,0,6,5,1,0,4,1,1,0,1,1,8,0,2,3,1,0,0,2,5,0,1,0,0,10,1,4,6,0,1,0,1,4,0,0,3,1,1,2,0,4,4,1,0,1,2,2,0,0,0,0,0,0,4,1,1,1,0,0,0,1,3,1,0,1,3,0,1,0,1,1,0,2,11,1,0,0,0,0,16,0,3,3,1,1,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,3,0,4,25,33,7,19,4,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,22,5,0,1,3,1,2,5,0,4,0,0,1,1
1,0,0,1,0,0,0,3,1,0,0,0,1,1,9,0,1,1,37,7,0,0,2,2,5,18,2,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,1,2,2,1,3,2,11,1,0,0,1,1,0,0,6,1,1,0,1,6,2,3,4,0,0,0,0,1,1,1,6,3,1,1,0,5,3,1,0,0,1,0,2,0,0,2,0,1,1,3,0,3,0,0,2,0,0,3,1,0,2,0,0,0,3,1,0,1,8,3,0,0,0,0,13,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,1,3,1,3,12,22,7,8,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,7,3,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,9,8,1,1,2,0,0,6,2,1,1,1,0,0
